Screenshot #,Filename,Relative Path,Module,Component,State,Timestamp,Size (KB),Analysis Notes,Spec Compliance,Visual Integrity,Functionality
573,prod_multi_clinic_dropdown_20251229_001424.png,prod_multi_clinic_dropdown_20251229_001424.png,General,Dropdown,Captured State,2025-12-29 00:14:26,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
574,prod_multi_clinic_dropdown_20251229_001827.png,prod_multi_clinic_dropdown_20251229_001827.png,General,Dropdown,Captured State,2025-12-29 00:18:29,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
575,prod_multi_clinic_dropdown_20251229_002231.png,prod_multi_clinic_dropdown_20251229_002231.png,General,Dropdown,Captured State,2025-12-29 00:22:32,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
576,prod_multi_clinic_dropdown_20251229_002540.png,prod_multi_clinic_dropdown_20251229_002540.png,General,Dropdown,Captured State,2025-12-29 00:25:41,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
577,prod_multi_clinic_dropdown_20251229_002856.png,prod_multi_clinic_dropdown_20251229_002856.png,General,Dropdown,Captured State,2025-12-29 00:28:57,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
578,prod_multi_clinic_dropdown_20251229_003233.png,prod_multi_clinic_dropdown_20251229_003233.png,General,Dropdown,Captured State,2025-12-29 00:32:34,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
579,prod_multi_clinic_dropdown_20251229_003650.png,prod_multi_clinic_dropdown_20251229_003650.png,General,Dropdown,Captured State,2025-12-29 00:36:51,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
580,prod_multi_clinic_dropdown_20251229_004005.png,prod_multi_clinic_dropdown_20251229_004005.png,General,Dropdown,Captured State,2025-12-29 00:40:07,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
581,prod_multi_clinic_dropdown_20251229_004241.png,prod_multi_clinic_dropdown_20251229_004241.png,General,Dropdown,Captured State,2025-12-29 00:42:42,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
582,prod_multi_clinic_dropdown_20251229_014116.png,prod_multi_clinic_dropdown_20251229_014116.png,General,Dropdown,Captured State,2025-12-29 01:41:17,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
583,prod_multi_clinic_dropdown_20251229_014444.png,prod_multi_clinic_dropdown_20251229_014444.png,General,Dropdown,Captured State,2025-12-29 01:44:45,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
584,prod_multi_clinic_dropdown_20251229_014910.png,prod_multi_clinic_dropdown_20251229_014910.png,General,Dropdown,Captured State,2025-12-29 01:49:12,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
585,prod_multi_clinic_dropdown_20251229_015201.png,prod_multi_clinic_dropdown_20251229_015201.png,General,Dropdown,Captured State,2025-12-29 01:52:02,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
586,prod_multi_clinic_dropdown_20251229_015410.png,prod_multi_clinic_dropdown_20251229_015410.png,General,Dropdown,Captured State,2025-12-29 01:54:11,3451.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
587,prod_rbac_admin_view_20251229_001428.png,prod_rbac_admin_view_20251229_001428.png,General,UI Component,Captured State,2025-12-29 00:14:28,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
588,prod_rbac_admin_view_20251229_001831.png,prod_rbac_admin_view_20251229_001831.png,General,UI Component,Captured State,2025-12-29 00:18:31,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
589,prod_rbac_admin_view_20251229_002235.png,prod_rbac_admin_view_20251229_002235.png,General,UI Component,Captured State,2025-12-29 00:22:35,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
590,prod_rbac_admin_view_20251229_002544.png,prod_rbac_admin_view_20251229_002544.png,General,UI Component,Captured State,2025-12-29 00:25:44,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
591,prod_rbac_admin_view_20251229_002859.png,prod_rbac_admin_view_20251229_002859.png,General,UI Component,Captured State,2025-12-29 00:28:59,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
592,prod_rbac_admin_view_20251229_003237.png,prod_rbac_admin_view_20251229_003237.png,General,UI Component,Captured State,2025-12-29 00:32:37,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
593,prod_rbac_admin_view_20251229_003654.png,prod_rbac_admin_view_20251229_003654.png,General,UI Component,Captured State,2025-12-29 00:36:54,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
594,prod_rbac_admin_view_20251229_004009.png,prod_rbac_admin_view_20251229_004009.png,General,UI Component,Captured State,2025-12-29 00:40:09,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
595,prod_rbac_admin_view_20251229_004245.png,prod_rbac_admin_view_20251229_004245.png,General,UI Component,Captured State,2025-12-29 00:42:45,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
596,prod_rbac_admin_view_20251229_014120.png,prod_rbac_admin_view_20251229_014120.png,General,UI Component,Captured State,2025-12-29 01:41:20,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
597,prod_rbac_admin_view_20251229_014448.png,prod_rbac_admin_view_20251229_014448.png,General,UI Component,Captured State,2025-12-29 01:44:48,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
598,prod_rbac_admin_view_20251229_014914.png,prod_rbac_admin_view_20251229_014914.png,General,UI Component,Captured State,2025-12-29 01:49:14,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
599,prod_rbac_admin_view_20251229_015205.png,prod_rbac_admin_view_20251229_015205.png,General,UI Component,Captured State,2025-12-29 01:52:05,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
600,prod_rbac_admin_view_20251229_015414.png,prod_rbac_admin_view_20251229_015414.png,General,UI Component,Captured State,2025-12-29 01:54:14,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
601,prod_rbac_menu_check_20251229_001428.png,prod_rbac_menu_check_20251229_001428.png,General,UI Component,Captured State,2025-12-29 00:14:28,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
602,prod_rbac_menu_check_20251229_001831.png,prod_rbac_menu_check_20251229_001831.png,General,UI Component,Captured State,2025-12-29 00:18:31,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
603,prod_rbac_menu_check_20251229_002235.png,prod_rbac_menu_check_20251229_002235.png,General,UI Component,Captured State,2025-12-29 00:22:35,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
604,prod_rbac_menu_check_20251229_002544.png,prod_rbac_menu_check_20251229_002544.png,General,UI Component,Captured State,2025-12-29 00:25:44,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
605,prod_rbac_menu_check_20251229_002859.png,prod_rbac_menu_check_20251229_002859.png,General,UI Component,Captured State,2025-12-29 00:29:00,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
606,prod_rbac_menu_check_20251229_003237.png,prod_rbac_menu_check_20251229_003237.png,General,UI Component,Captured State,2025-12-29 00:32:37,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
607,prod_rbac_menu_check_20251229_003654.png,prod_rbac_menu_check_20251229_003654.png,General,UI Component,Captured State,2025-12-29 00:36:54,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
608,prod_rbac_menu_check_20251229_004009.png,prod_rbac_menu_check_20251229_004009.png,General,UI Component,Captured State,2025-12-29 00:40:10,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
609,prod_rbac_menu_check_20251229_004245.png,prod_rbac_menu_check_20251229_004245.png,General,UI Component,Captured State,2025-12-29 00:42:45,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
610,prod_rbac_menu_check_20251229_014120.png,prod_rbac_menu_check_20251229_014120.png,General,UI Component,Captured State,2025-12-29 01:41:20,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
611,prod_rbac_menu_check_20251229_014448.png,prod_rbac_menu_check_20251229_014448.png,General,UI Component,Captured State,2025-12-29 01:44:48,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
612,prod_rbac_menu_check_20251229_014914.png,prod_rbac_menu_check_20251229_014914.png,General,UI Component,Captured State,2025-12-29 01:49:14,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
613,prod_rbac_menu_check_20251229_015205.png,prod_rbac_menu_check_20251229_015205.png,General,UI Component,Captured State,2025-12-29 01:52:05,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
614,prod_rbac_menu_check_20251229_015414.png,prod_rbac_menu_check_20251229_015414.png,General,UI Component,Captured State,2025-12-29 01:54:14,316.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
615,prod_settings_main_20251229_001439.png,prod_settings_main_20251229_001439.png,Settings,UI Component,Captured State,2025-12-29 00:14:40,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
616,prod_settings_main_20251229_001842.png,prod_settings_main_20251229_001842.png,Settings,UI Component,Captured State,2025-12-29 00:18:43,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
617,prod_settings_main_20251229_002246.png,prod_settings_main_20251229_002246.png,Settings,UI Component,Captured State,2025-12-29 00:22:46,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
618,prod_settings_main_20251229_002555.png,prod_settings_main_20251229_002555.png,Settings,UI Component,Captured State,2025-12-29 00:25:55,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
619,prod_settings_main_20251229_002911.png,prod_settings_main_20251229_002911.png,Settings,UI Component,Captured State,2025-12-29 00:29:11,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
620,prod_settings_main_20251229_003249.png,prod_settings_main_20251229_003249.png,Settings,UI Component,Captured State,2025-12-29 00:32:49,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
621,prod_settings_main_20251229_003705.png,prod_settings_main_20251229_003705.png,Settings,UI Component,Captured State,2025-12-29 00:37:05,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
622,prod_settings_main_20251229_004021.png,prod_settings_main_20251229_004021.png,Settings,UI Component,Captured State,2025-12-29 00:40:21,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
623,prod_settings_main_20251229_004256.png,prod_settings_main_20251229_004256.png,Settings,UI Component,Captured State,2025-12-29 00:42:56,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
624,prod_settings_main_20251229_014131.png,prod_settings_main_20251229_014131.png,Settings,UI Component,Captured State,2025-12-29 01:41:31,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
625,prod_settings_main_20251229_014500.png,prod_settings_main_20251229_014500.png,Settings,UI Component,Captured State,2025-12-29 01:45:00,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
626,prod_settings_main_20251229_014926.png,prod_settings_main_20251229_014926.png,Settings,UI Component,Captured State,2025-12-29 01:49:26,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
627,prod_settings_main_20251229_015216.png,prod_settings_main_20251229_015216.png,Settings,UI Component,Captured State,2025-12-29 01:52:17,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
628,prod_settings_main_20251229_015425.png,prod_settings_main_20251229_015425.png,Settings,UI Component,Captured State,2025-12-29 01:54:25,137.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
629,queue_analytics_fix_test.png,queue_analytics_fix_test.png,Queue Management,Queue View,Captured State,2025-12-21 22:53:06,212.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
630,queue_analytics_fixed.png,queue_analytics_fixed.png,Queue Management,Queue View,Captured State,2025-12-21 22:53:35,234.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
631,01_patient_login.png,patient_portal/01_patient_login.png,Patient Portal,"Login Form, Patient",Captured State,2025-12-21 20:05:28,254.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
632,02_patient_dashboard.png,patient_portal/02_patient_dashboard.png,Patient Portal,"Dashboard, Patient",Captured State,2025-12-21 20:05:30,240.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
633,03_patient_appointments.png,patient_portal/03_patient_appointments.png,Patient Portal,"Appointment, Patient",Captured State,2025-12-21 20:05:31,150.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
634,04_patient_prescriptions.png,patient_portal/04_patient_prescriptions.png,Patient Portal,"Patient, Prescription",Captured State,2025-12-21 20:05:33,78.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
635,05_patient_bills.png,patient_portal/05_patient_bills.png,Patient Portal,Patient,Captured State,2025-12-21 20:05:34,154.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
636,06_patient_results.png,patient_portal/06_patient_results.png,Patient Portal,Patient,Captured State,2025-12-21 20:05:35,85.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
637,07_patient_messages.png,patient_portal/07_patient_messages.png,Patient Portal,Patient,Captured State,2025-12-21 20:05:36,87.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
638,08_patient_profile.png,patient_portal/08_patient_profile.png,Patient Portal,Patient,Captured State,2025-12-21 20:05:37,113.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
639,FAIL_test_appointments_book_button_exists_20251226_013045.png,failures/FAIL_test_appointments_book_button_exists_20251226_013045.png,Test Failures,"Button, Appointment",Captured State,2025-12-26 01:30:45,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
640,FAIL_test_appointments_page_has_header_20251226_013044.png,failures/FAIL_test_appointments_page_has_header_20251226_013044.png,Test Failures,Appointment,Captured State,2025-12-26 01:30:45,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
641,FAIL_test_appointments_page_loads_20251226_013044.png,failures/FAIL_test_appointments_page_loads_20251226_013044.png,Test Failures,Appointment,Captured State,2025-12-26 01:30:44,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
642,FAIL_test_dashboard_emergency_info_banner_20251226_013043.png,failures/FAIL_test_dashboard_emergency_info_banner_20251226_013043.png,Test Failures,Dashboard,Captured State,2025-12-26 01:30:43,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
643,FAIL_test_dashboard_has_appointments_stat_20251226_013042.png,failures/FAIL_test_dashboard_has_appointments_stat_20251226_013042.png,Test Failures,"Dashboard, Appointment",Captured State,2025-12-26 01:30:42,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
644,FAIL_test_dashboard_has_balance_stat_20251226_013042.png,failures/FAIL_test_dashboard_has_balance_stat_20251226_013042.png,Test Failures,Dashboard,Captured State,2025-12-26 01:30:42,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
645,FAIL_test_dashboard_has_prescriptions_stat_20251226_013042.png,failures/FAIL_test_dashboard_has_prescriptions_stat_20251226_013042.png,Test Failures,"Dashboard, Prescription",Captured State,2025-12-26 01:30:42,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
646,FAIL_test_dashboard_has_results_stat_20251226_013043.png,failures/FAIL_test_dashboard_has_results_stat_20251226_013043.png,Test Failures,Dashboard,Captured State,2025-12-26 01:30:43,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
647,FAIL_test_dashboard_loads_after_login_20251226_013041.png,failures/FAIL_test_dashboard_loads_after_login_20251226_013041.png,Test Failures,"Login Form, Dashboard",After Action,2025-12-26 01:30:41,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
648,FAIL_test_dashboard_navigation_links_20251226_013042.png,failures/FAIL_test_dashboard_navigation_links_20251226_013042.png,Test Failures,Dashboard,Captured State,2025-12-26 01:30:42,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
649,FAIL_test_dashboard_quick_actions_20251226_013042.png,failures/FAIL_test_dashboard_quick_actions_20251226_013042.png,Test Failures,Dashboard,Captured State,2025-12-26 01:30:42,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
650,FAIL_test_dashboard_recent_prescriptions_list_20251226_013044.png,failures/FAIL_test_dashboard_recent_prescriptions_list_20251226_013044.png,Test Failures,"Dashboard, List View, Prescription",Captured State,2025-12-26 01:30:44,4.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
